Date,Time,Axis1,Axis2,Axis3,VM,Steps,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Sleep or Awake?
6/28/2012,12:48 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,12:49 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,12:50 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,12:51 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,12:52 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,12:53 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,12:54 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,12:55 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,12:56 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,12:57 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,12:58 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,12:59 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:00 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:01 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:02 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:03 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:04 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:05 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:06 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:07 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:08 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:09 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:10 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:11 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:12 AM,0,0,0,0,0,0,50,0,0,10,S
6/28/2012,1:13 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:14 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:15 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:16 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:17 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:18 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:19 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:20 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:21 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:22 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:23 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:24 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:25 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:26 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:27 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:28 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:29 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:30 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:31 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:32 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:33 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:34 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:35 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:36 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:37 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:38 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:39 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,1:40 AM,0,4,11,12,0,0,30,0,0,30,S
6/28/2012,1:41 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:42 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:43 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:44 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:45 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:46 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:47 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:48 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:49 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:50 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:51 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:52 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:53 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:54 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:55 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:56 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:57 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:58 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,1:59 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:00 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:01 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:02 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:03 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:04 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:05 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:06 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:07 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:08 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:09 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:10 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:11 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:12 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:13 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:14 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:15 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:16 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:17 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:18 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:19 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:20 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:21 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:22 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:23 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:24 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:25 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:26 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:27 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:28 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:29 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:30 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:31 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:32 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:33 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:34 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:35 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:36 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:37 AM,123,86,57,161,1,0,0,10,0,50,S
6/28/2012,2:38 AM,24,2,0,24,0,0,0,0,0,60,S
6/28/2012,2:39 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:40 AM,0,92,0,92,0,0,4,0,0,56,S
6/28/2012,2:41 AM,3,348,24,349,1,0,11,0,0,49,S
6/28/2012,2:42 AM,0,35,0,35,0,0,15,0,0,45,S
6/28/2012,2:43 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,2:44 AM,101,313,197,383,2,0,19,10,30,1,S
6/28/2012,2:45 AM,143,246,302,415,1,0,0,10,40,10,S
6/28/2012,2:46 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:47 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:48 AM,0,0,0,0,0,0,10,0,0,50,S
6/28/2012,2:49 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,2:50 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,2:51 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,2:52 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,2:53 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,2:54 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,2:55 AM,0,0,17,17,0,0,40,0,0,20,S
6/28/2012,2:56 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:57 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:58 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,2:59 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:00 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:01 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:02 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:03 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:04 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:05 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:06 AM,0,0,0,0,0,0,20,0,0,40,S
6/28/2012,3:07 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,3:08 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,3:09 AM,0,0,0,0,0,0,30,0,0,30,S
6/28/2012,3:10 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:11 AM,0,0,0,0,0,0,30,0,0,30,S
6/28/2012,3:12 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,3:13 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,3:14 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,3:15 AM,0,0,0,0,0,0,50,0,0,10,S
6/28/2012,3:16 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:17 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:18 AM,0,0,0,0,0,0,50,0,0,10,S
6/28/2012,3:19 AM,68,445,128,468,1,0,29,0,0,31,S
6/28/2012,3:20 AM,0,29,0,29,0,0,60,0,0,0,S
6/28/2012,3:21 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:22 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:23 AM,95,682,365,779,2,0,49,10,0,1,S
6/28/2012,3:24 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:25 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:26 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:27 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:28 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:29 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:30 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:31 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:32 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:33 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:34 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:35 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:36 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,3:37 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,3:38 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,3:39 AM,0,0,0,0,0,0,40,0,0,20,S
6/28/2012,3:40 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:41 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:42 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:43 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:44 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:45 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:46 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:47 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:48 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:49 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:50 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:51 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:52 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:53 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:54 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:55 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:56 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,3:57 AM,0,0,0,0,0,0,50,0,0,10,S
6/28/2012,3:58 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,3:59 AM,106,89,58,150,1,0,0,10,40,10,S
6/28/2012,4:00 AM,0,0,0,0,0,0,0,0,60,0,S
6/28/2012,4:01 AM,0,0,0,0,0,0,0,0,60,0,S
6/28/2012,4:02 AM,347,510,395,732,4,0,0,20,30,10,S
6/28/2012,4:03 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,4:04 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,4:05 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,4:06 AM,0,0,0,0,0,0,30,0,0,30,S
6/28/2012,4:07 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:08 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:09 AM,0,16,38,41,0,0,0,0,0,60,S
6/28/2012,4:10 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,4:11 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,4:12 AM,0,0,0,0,0,0,50,0,0,10,S
6/28/2012,4:13 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:14 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:15 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:16 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:17 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:18 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:19 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:20 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:21 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:22 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:23 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:24 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:25 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:26 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:27 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:28 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:29 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:30 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:31 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:32 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:33 AM,0,15,39,42,0,0,50,0,0,10,S
6/28/2012,4:34 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,4:35 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,4:36 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,4:37 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:38 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:39 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:40 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:41 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:42 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:43 AM,0,0,0,0,0,0,10,0,0,50,S
6/28/2012,4:44 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,4:45 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,4:46 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,4:47 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:48 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:49 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:50 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:51 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:52 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:53 AM,145,415,124,457,2,0,48,10,0,2,S
6/28/2012,4:54 AM,0,0,0,0,0,0,57,0,0,3,S
6/28/2012,4:55 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:56 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:57 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:58 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,4:59 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:00 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:01 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:02 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:03 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:04 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:05 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:06 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:07 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:08 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:09 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:10 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:11 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:12 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:13 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:14 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:15 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:16 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:17 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:18 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:19 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:20 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:21 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:22 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:23 AM,36,71,5,80,0,0,59,0,0,1,S
6/28/2012,5:24 AM,107,82,34,139,2,0,0,10,0,50,S
6/28/2012,5:25 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:26 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:27 AM,0,0,0,0,0,0,20,0,0,40,S
6/28/2012,5:28 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:29 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:30 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:31 AM,0,0,0,0,0,0,50,0,0,10,S
6/28/2012,5:32 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:33 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:34 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:35 AM,0,0,0,0,0,0,50,0,0,10,S
6/28/2012,5:36 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:37 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:38 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:39 AM,60,79,226,247,1,0,0,0,0,60,S
6/28/2012,5:40 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:41 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:42 AM,0,0,0,0,0,0,30,0,0,30,S
6/28/2012,5:43 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:44 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:45 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:46 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:47 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,5:48 AM,0,0,0,0,0,0,50,0,0,10,S
6/28/2012,5:49 AM,458,569,531,903,3,0,0,20,0,40,W
6/28/2012,5:50 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:51 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:52 AM,13,19,35,42,1,0,0,0,0,60,S
6/28/2012,5:53 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:54 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:55 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:56 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:57 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:58 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,5:59 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:00 AM,0,0,0,0,0,0,10,0,0,50,S
6/28/2012,6:01 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:02 AM,89,35,112,147,2,0,20,0,0,40,S
6/28/2012,6:03 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:04 AM,17,8,16,25,0,0,0,0,0,60,S
6/28/2012,6:05 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:06 AM,39,20,50,66,1,0,0,0,0,60,S
6/28/2012,6:07 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:08 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:09 AM,0,0,0,0,0,0,20,0,0,40,S
6/28/2012,6:10 AM,73,35,103,131,2,0,0,0,0,60,S
6/28/2012,6:11 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:12 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:13 AM,0,0,0,0,0,0,40,0,0,20,S
6/28/2012,6:14 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:15 AM,11,66,165,178,0,0,40,0,0,20,S
6/28/2012,6:16 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:17 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:18 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:19 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:20 AM,0,0,0,0,0,0,40,0,0,20,S
6/28/2012,6:21 AM,0,0,0,0,0,0,50,0,0,10,S
6/28/2012,6:22 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:23 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:24 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:25 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:26 AM,0,0,0,0,0,0,10,0,0,50,S
6/28/2012,6:27 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:28 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:29 AM,0,0,0,0,0,0,10,0,0,50,S
6/28/2012,6:30 AM,0,0,0,0,0,0,10,0,0,50,S
6/28/2012,6:31 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:32 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:33 AM,0,0,0,0,0,0,40,0,0,20,S
6/28/2012,6:34 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:35 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:36 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:37 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:38 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:39 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:40 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:41 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:42 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:43 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:44 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:45 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:46 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:47 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:48 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:49 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:50 AM,0,0,7,7,0,0,40,0,0,20,S
6/28/2012,6:51 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:52 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:53 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:54 AM,0,0,0,0,0,0,0,0,0,60,S
6/28/2012,6:55 AM,0,0,0,0,0,0,10,0,0,50,S
6/28/2012,6:56 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:57 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:58 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,6:59 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:00 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:01 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:02 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:03 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:04 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:05 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:06 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:07 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:08 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:09 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:10 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:11 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:12 AM,0,0,0,0,0,0,60,0,0,0,S
6/28/2012,7:13 AM,0,0,0,0,0,0,60,0,0,0,S
